x,y,z,qx,qy,qz,qw,J1,J2,J3,J4,J5,J6
-4.282907969893711142e-01,8.253846434220152295e-02,-6.409797363765395994e-02,-1.598488742500598497e-02,8.343310195887179148e-01,-3.148769079430002726e-01,-4.522043409459003405e-01,-1.296448711473613180e+00,-1.886502109823861684e+00,-1.840794704381348845e+00,1.554220209370102523e+00,-8.059437927738031249e-01,1.520232822062994593e-01
-3.990441303996727918e-02,-5.105318822329011491e-02,7.859801566514090787e-02,4.978236240810223756e-01,6.341361838638404080e-01,5.009355155686502359e-01,-3.148119261772238109e-01,3.848026664113506357e-01,2.982451025894832242e+00,1.673095900014489601e+00,2.758739051794258934e-01,-1.820736051123459820e+00,1.210397642965014953e+00
2.062650378506318272e-01,1.362843810828071045e-01,5.225905164552911986e-01,8.425864368998474685e-01,-5.346380004672955932e-01,6.158749856346394658e-02,2.042755074519004427e-02,-2.204452094517367566e+00,9.389461921472666006e-01,-2.799792159435765093e+00,4.365131663881172130e-01,-2.830712502441975698e+00,6.112467671121075696e-01
2.331375214791709879e-02,-4.305673906513388105e-02,-1.683299427302525353e-01,7.222389114310213687e-01,1.044591386982836601e-01,4.706703284066023341e-01,4.959119731514534668e-01,9.965985081579775695e-02,2.577889708998200469e+00,2.075736012932321017e-01,-1.283827783838948022e+00,-2.072141077889748662e+00,2.635557125771396336e+00
9.548692662550881116e-02,3.489038384156711303e-01,-6.455121197134490452e-02,-6.616421385883865247e-02,-5.002309589515078203e-01,-6.918307684029423310e-01,5.164895665953884718e-01,-2.820877636154899282e+00,1.682075907551327631e+00,2.476496208600176274e-02,2.246580933508201205e+00,2.172388317672520053e+00,6.510477079711689541e-01
4.622169154555204607e-01,-2.045730944654821637e-01,-1.556847003213042702e-01,-6.552205034297237107e-01,6.684839237060087314e-01,-2.580923514098580895e-01,-2.391728951525433911e-01,-1.217610048697138847e+00,2.040083700666741606e+00,-1.259448078554008532e+00,-1.036169744956713767e+00,7.903707472520959953e-01,4.297509239043333373e-01
3.951059990129113797e-01,-8.470932778434928090e-02,-1.343263926692512267e-01,1.155400338557299733e-01,-6.407966667313774733e-01,7.551286806385412165e-01,-7.622865707638619426e-02,-1.470296986680513340e+00,2.804385937485525560e+00,-2.703110005000270988e+00,1.368495693557562731e+00,-1.214403321092774934e+00,-1.481384730105128833e+00
-7.855135318189782057e-02,-4.453958259334152292e-03,2.060339399172130270e-01,5.337065346582917647e-01,2.860129361801813652e-02,-6.095183231042832217e-01,5.855140601783673793e-01,-1.048094395763806030e+00,-2.093286572407418777e+00,1.218171226861891832e+00,-2.027535971047732311e+00,1.372007098553976512e+00,2.972745611854471726e+00
-4.081215887924122265e-01,-1.933591129963261324e-01,2.236625510016493346e-01,7.501467324701331929e-01,1.240355385906585645e-01,-6.338193027276008973e-01,1.420146345304106605e-01,-2.001942155907755705e+00,-1.809485870138488384e+00,-6.951543829525053120e-01,-6.486889905698722814e-02,-7.950229325514062140e-01,-1.461468057894705463e+00
5.797424218423787856e-01,-2.318652314662063008e-01,1.312198144738970229e-01,5.321680236943371334e-01,3.102554267236810048e-01,6.629514317425846404e-01,4.254810969904870288e-01,-1.179800053471633081e+00,1.577762973632336418e+00,-1.368217843743624540e+00,2.480282445083687115e+00,5.695367121110144204e-01,1.139809615060906722e+00
-2.449685807628373402e-01,-4.752466248834816831e-01,2.065906327446433710e-01,8.140700723049871801e-01,3.241864415781700592e-01,-1.716844912597300099e-01,4.502416061795321833e-01,4.944072667228303075e-01,9.610873630527954070e-01,-4.136887179093760025e-01,1.393906019191044621e+00,4.313558711485985242e-01,7.313135230218237304e-01
-2.092659987738110239e-01,1.662348751491828092e-02,3.934455612156473880e-01,8.092977505440509534e-01,3.115276208845189562e-02,-5.801222786989178593e-01,-8.674559433063488978e-02,1.602131159315412390e+00,-3.718254292721248078e-01,5.877414863380954202e-01,2.508580321797199808e+00,-1.264773978769468954e-01,-1.103950949075576116e+00
2.984278887599032815e-01,-2.039246059080419005e-01,3.947045878782202144e-01,8.287201319099952723e-01,-7.083477853330431839e-02,-5.287013636780635295e-01,-1.693524288641123643e-01,2.168549588906703462e+00,-1.220563038386285770e+00,-1.263792830624639318e+00,6.408807420455611137e-01,2.825743027055110268e+00,1.884232218245915469e+00
3.054183174626654007e-01,1.542051904565348019e-01,9.289894457189640242e-02,5.505274614068228489e-01,-3.061914589902213213e-01,7.362626899524279400e-01,-2.471508771224862344e-01,-2.139082282499996879e+00,2.697560803202470936e+00,2.562291654080255832e+00,-9.258938007672465886e-01,9.906509562941350211e-01,-3.002657004550535191e-01
1.149493725127031032e-02,-6.861340952446039199e-02,4.059778806967775933e-01,6.403250435809270114e-01,-2.862462094570469850e-01,1.693965428324472056e-01,6.923523361778824992e-01,-7.953137661494436017e-01,6.795948621517995392e-01,2.454413230077085117e+00,-1.556504871123287836e+00,2.165882442160806498e+00,2.232858289970286236e+00
1.945509873242536603e-01,-4.688603347802929311e-01,1.284073844649959717e-01,-2.565723252599954041e-01,8.401905209387664497e-01,-4.740009199038912602e-01,-5.978008335213921137e-02,-4.240981304328039769e-01,2.179149518190046209e+00,-2.950729230234444778e+00,2.925153263896812739e+00,-1.365815706816600805e+00,2.904178887598005687e+00
1.490427514761387406e-01,-3.450574925035457263e-01,2.281905695896357111e-01,8.600106445711613867e-01,-4.828799353193514166e-01,5.698099812642422324e-02,1.547960759928734831e-01,2.733425288734944836e+00,-1.836821556061408733e+00,-3.829211683909439223e-01,2.923881566295364109e+00,2.198760642729109094e+00,-1.864478505319935309e+00
2.875847694654216080e-01,4.943153645409421176e-02,1.544992877930153885e-01,-1.064228188136955716e-01,-6.915440395200542767e-01,-1.510088950961604726e-01,6.983103455068315757e-01,-1.698469201440315546e+00,2.423656017469448365e+00,2.574711923584528606e+00,-5.078733279863607564e-01,-1.801196650077484085e+00,1.372862004132318070e+00
1.376995761605693397e-02,-6.574084979168920428e-03,3.358825888081573563e-01,9.435515167059876918e-02,6.830085117412307838e-01,6.546035540115358042e-01,3.099849436951973569e-01,-2.764228709701996411e+00,-1.386885526783707023e+00,8.787635271330103137e-01,2.707894098660675652e+00,-4.975356630647276290e-01,7.141527734619046441e-02
1.810507571727053844e-01,-5.752440916534198867e-02,5.128310214588279736e-01,8.083342230208969692e-01,-6.311783827104894273e-02,-5.083316592342431717e-01,2.901910519043520154e-01,-1.415583479049506321e+00,-1.962848471903426706e-01,-6.180450479619548076e-02,-1.378285519788670088e+00,2.567779885194830136e+00,-2.527241469684892827e+00
2.218324103123537339e-01,1.511376403453375539e-01,5.252936547688448199e-01,6.680075627663467630e-01,-5.042831797447953068e-01,-5.111624572933722854e-01,1.953901557582827242e-01,1.095208518546233023e+00,-5.884298269618293276e-01,-1.993124534104696144e+00,1.592848998222170742e+00,-2.460912700276898235e+00,-1.739199202448838522e+00
2.793585145533227648e-02,5.060449985755593322e-03,2.666760489931224720e-01,-2.595826620145070263e-01,1.213046390864229718e-01,-6.209706146966615936e-01,7.295872269995039572e-01,-1.998552688251951759e+00,-5.034381280647721724e-01,1.668105759538594413e+00,-4.821307537143937338e-04,-2.154259690754118051e+00,-2.676452390317480834e-01
3.599896236049695553e-01,-1.744628924018264693e-01,2.147373917325993281e-02,2.809539510534084239e-01,2.579390741211470273e-01,-2.295524305026182543e-01,8.954540708932788862e-01,-1.183138959931892886e+00,1.422762486786000480e+00,9.819623254449760807e-02,6.611970354229872449e-01,-2.320083684192179696e+00,2.104528784812222497e+00
9.931749157988033205e-02,7.884966538350515752e-02,6.298241336381951716e-02,-7.788638399318280336e-02,9.627371835540591283e-01,-7.520859688404897547e-02,-2.478194777365115009e-01,9.883606675525107299e-01,-1.080918319862791632e+00,2.385639013554234467e+00,-2.743704248814474944e+00,2.686498395779493009e-01,1.579633921866296475e+00
-2.120529471682230105e-01,-2.731957284641243211e-01,3.379289547569371277e-01,-1.346164825843607915e-01,8.928895716553204576e-01,-1.428508248701176875e-01,4.052409866730169452e-01,-2.383618996787018052e+00,-1.548243997988550502e+00,-5.949641905155145238e-01,-1.556073536705713911e+00,2.428837470111785635e+00,3.097050940111660822e-01
1.580383331255521828e-01,-1.484220241799263096e-01,4.299236758377220080e-03,3.454235074419332863e-01,9.079634302421945025e-01,-1.052274868149121051e-01,2.126315730740811483e-01,2.353619693555837777e+00,-1.265538095653215178e+00,2.706313019266001874e+00,3.244035486115448563e-02,6.089976951560380769e-01,-1.657710020591820266e+00
4.619523055707278059e-01,2.263813565598055966e-01,7.901295010615864978e-02,2.249242880184547377e-02,-3.633541556689109386e-01,6.285028112640197451e-01,6.873514853682586301e-01,-2.056884376517327695e+00,1.504073133976841170e+00,-8.169045258151568234e-01,-2.217478303154026165e+00,2.873990842626668929e+00,2.508401424902109156e-01
-5.319725242804855536e-02,-4.448861533041974931e-02,3.702828490043891807e-01,-2.279621267405218532e-01,-5.711608210350714865e-01,7.729588683093234769e-01,-1.560229892946923547e-01,1.303163518824931977e+00,-9.108913145873271944e-01,8.949630944285669187e-01,1.835457568072216716e+00,1.132805526509548244e+00,-1.091543898075878705e+00
6.935393116696768334e-03,-1.668267896821020585e-02,-2.536657639500973227e-01,6.961280049497455824e-01,5.632706382042238502e-01,-2.803053328403579680e-01,-3.457758077757178694e-01,-1.182650332614072264e+00,2.603398152138843180e+00,-1.235119143591552060e-01,-1.530508149317462152e+00,1.424038842718120534e-01,-1.719310395610396336e+00
8.662373789224701859e-02,2.387810203984064295e-01,2.497534058718917926e-01,-1.713401115787350770e-01,7.170730559733798914e-01,-9.911031338274843561e-02,6.683007888236844884e-01,-2.977944551746899648e+00,3.102617617152354512e-01,8.821665340614970319e-01,1.368701323053578278e+00,-1.397594965537058087e+00,8.172396715455425564e-01
-1.951016757437602951e-03,1.279938302580318002e-02,3.208206763918403093e-01,-5.195293262156615993e-02,9.892674810723969814e-02,9.590857113480162344e-01,-2.601326384539544012e-01,1.826000870374170582e+00,1.628680106801372318e-01,1.957143314414404145e+00,-3.292362894871163626e-01,2.763618466101177340e+00,2.059621768941899411e+00
8.774950434967934698e-02,-9.398626474101036410e-02,2.318879715269243913e-01,8.405007950038091424e-01,1.637974523718591091e-02,-1.906207345821462062e-01,5.069061580719784743e-01,-1.100484541483930823e+00,1.010097858681845651e+00,1.748855874115728071e+00,-2.013146713238431751e+00,1.526005793895579998e+00,7.908548337067271561e-01
1.424686022552090203e-01,-3.646834814787668355e-01,8.151751507575155653e-02,9.434181624369850638e-01,7.802273197806339211e-02,-1.253206018914138631e-01,2.969332767142742746e-01,-4.339426787579663269e-01,2.485981306845848060e+00,2.808260450013026599e+00,2.665910853064545449e+00,-2.000607206176280073e+00,-5.675606541159305962e-02
8.770550778695450356e-02,-2.755687062637720008e-01,3.306756138716416271e-01,5.370747004419589299e-01,-4.418280978180845198e-01,1.409387692951675208e-01,7.046097937391995192e-01,-4.470506102344558030e-01,1.691936919003659945e+00,2.530356759556565471e+00,-9.831882049833033932e-01,1.822842227717226926e+00,-2.658547352147384579e+00
-7.027489520523672040e-02,6.242579885768006348e-02,-1.190102420222611812e-01,-5.696017110372730841e-01,-2.504725227852913627e-01,5.556508350417995734e-01,5.514250226733771187e-01,2.419798810428834379e+00,2.406904154012110553e+00,4.067448634845312050e-01,1.712687772287633692e+00,2.668189608467190332e+00,2.222289131464872725e+00
1.631032371440861994e-01,4.314892749149878415e-01,3.771536901081949944e-01,-5.812904610262727978e-01,-1.275481660669989803e-01,-5.223567685677166228e-01,6.107178330328194571e-01,3.659235738081751954e-01,-1.284091141740559161e+00,-1.344971752430700107e+00,-5.163139292584535411e-01,-2.452759935923909396e-01,2.684551967048555809e+00
1.804245177572470077e-02,8.357996423728090984e-02,1.985349739566655558e-01,-2.996933222317649803e-01,4.570239879685337320e-02,8.592063058421419708e-01,4.121404218891916993e-01,5.796772936458403080e-01,-8.532268443843720185e-01,2.026310638012762233e+00,1.083605673917465317e+00,-2.429067372429937866e+00,6.408956105115377611e-01
-3.209906993771542427e-01,1.961326930854919437e-01,1.202863405300073629e-01,2.843940867819502727e-01,8.887376987918723659e-01,2.014611128026877647e-03,3.595292025574431394e-01,2.085386750850600990e+00,2.325126289222372300e+00,2.937410790384594961e+00,6.846998242487591924e-01,-2.918062667913346786e+00,-7.402198618681419262e-01
1.883203251560028324e-02,4.367784193586563002e-02,2.892839469776493644e-01,-5.468044412693294776e-01,6.708737911979968382e-01,3.736845752195588344e-01,-3.336062012834015711e-01,-2.291732447963656050e+00,7.503038379831146187e-01,2.008454055290078699e+00,-1.205435543105459306e+00,-7.966246416292559474e-01,1.656540328659210637e+00
2.534499504252044622e-01,-3.734473181126978791e-01,1.130170752134578016e-01,5.020113569808110077e-01,-1.283570186515763378e-01,8.236014945546119570e-01,2.306288173506812200e-01,2.599870560659940821e+00,-1.400211434186705795e+00,-2.351244058010432791e+00,2.661044993503460354e+00,-1.191333585596616507e+00,-1.151777409848600220e+00
-1.393181199610498133e-01,-2.028358880852128981e-02,1.305739411007751927e-01,-1.487015688539511937e-01,-9.280146182268293742e-02,3.149486243029347432e-01,9.327824484592515120e-01,1.293506222398222327e+00,2.959817936889722390e+00,1.807173245434171349e+00,-1.097785655355168366e+00,3.242654403933578067e-01,-9.109642412376350862e-02
2.647265933655503778e-01,-2.079426960226184729e-01,4.188791220651890135e-01,7.024123414863127079e-01,-3.736667831640120285e-01,-4.990837493882573361e-01,3.433736285507877350e-01,-1.000119989504899110e+00,2.704829354022026955e-01,-1.176372550339861434e-01,-1.017248344812379246e+00,2.342932872884096795e+00,-1.538901842171601642e+00
5.569052231353583959e-01,-7.373835780799636863e-02,3.998619525928343577e-01,2.076099030903504616e-01,2.690785313180140137e-01,9.401439526108128497e-01,2.498440497338238336e-02,-1.411216290419741615e+00,1.072977779171461421e+00,-1.312988271241648741e+00,-6.897606383776451189e-01,-1.054613413944111899e+00,-1.198168812400761452e+00
-5.952118536945953942e-01,4.726980513476235907e-02,3.683058417177887539e-02,-5.462422959421504576e-01,4.254252764776109141e-01,5.871108891961023257e-01,-4.194442657197258173e-01,1.640251542619155956e+00,2.058549979844112698e+00,-2.095857637560368136e+00,-1.429946482117215645e+00,-2.835781202732423623e-02,-1.999313823918198452e+00
2.059577867389068839e-01,3.619744445506917208e-01,6.102198158906477904e-02,7.171103666332980797e-01,-4.053695961714223750e-01,-5.086418405139877530e-01,-2.504230233932542293e-01,6.206371238635819410e-01,-2.151436603265469927e+00,-6.550973163214068862e-01,-2.038549689238975393e+00,1.383533924120400549e+00,5.023216197984439191e-01
-9.761735944776220308e-02,-1.310030487715994896e-01,-2.171422487530910717e-01,3.442477123982519149e-01,8.136001892745567954e-01,2.153016681725923587e-01,-4.161651549602332634e-01,-2.651267244767637976e+00,-2.060279460986255806e+00,-2.790106855692148891e+00,-1.276175254847736751e+00,-9.290596086980311696e-01,-1.488274093971944545e+00
-2.859178920596348872e-02,8.257651039981390995e-04,2.178860211601387764e-01,5.918419028732680998e-01,-5.450391667699955311e-01,-2.626161031659534073e-01,5.326239302246461582e-01,9.159555737156246380e-01,-1.423593677367015253e+00,1.354083511443953114e+00,2.495054011613805578e+00,-4.646190968378194341e-01,9.663023496966509640e-01
-9.097863533969438588e-02,-2.321518052204385105e-02,1.606032155518098969e-01,6.653676793622393948e-01,2.447618038001308782e-01,-5.305830190409868141e-01,-4.646064684934628763e-01,-2.086367250954725083e+00,-2.342098947184879876e+00,1.187172395068364139e+00,2.214275869278672815e+00,1.835354053701745869e+00,1.699899852636299613e-01
3.033845148467828046e-01,9.417299782639612649e-02,-7.996636512546659303e-02,2.228515758892567755e-01,1.029294013094165516e-01,-4.730887237949008561e-01,8.461263338815737667e-01,-1.949056010891322854e+00,1.789585227166773151e+00,-5.349753802850010231e-02,-8.830249867297936817e-01,2.555403425793385530e+00,-6.721165937253896772e-01
-1.009107910445368600e-01,-8.193136392012861577e-03,6.388647201866803904e-02,-1.927718048837271103e-01,8.476401612614488101e-01,1.231156332578464269e-01,-4.787355523731815499e-01,1.326153100162250631e+00,2.911028902644479999e+00,1.491233057472378221e+00,-3.510696497773118097e-01,2.403116875073815883e+00,-2.168564348189222279e+00
2.120287219995922456e-01,8.235414983976602210e-02,-2.733251091752794126e-01,-7.117675885680244674e-01,3.108523259233912373e-01,-6.019616366913655564e-02,6.270041094056695297e-01,1.365259260050324386e+00,-2.363817183534931754e+00,-2.129805798473466183e+00,-9.061177949868097770e-01,1.223381872687583360e+00,-2.650068883088446015e+00
2.318528832661614081e-01,4.732097086935482810e-02,2.292769164655837910e-01,6.579518769191275984e-01,1.568955279998172081e-01,-2.428755701303199344e-01,6.953377441115420332e-01,-1.955342211676559971e+00,2.096924589403755590e+00,2.266233507861728391e+00,-2.005211413383617192e+00,1.329212601426886131e+00,2.254657602521463744e+00
-1.577022850178559366e-01,1.391142265480271589e-01,2.869267190903675852e-02,9.168515018783225390e-01,-3.395391233853922164e-01,-2.077951751233405309e-01,3.029310795551439991e-02,-7.699627411556799750e-01,-1.173885447571316520e+00,2.648338408036376990e+00,2.649879827441663060e+00,-5.058201398976724938e-01,1.959372335960869016e+00
-3.499537563381399652e-02,-2.773427899767206273e-01,5.179772957556830898e-02,9.860292985139993416e-01,3.972505514163476859e-02,8.398884897110503456e-02,1.382534473873757719e-01,-2.958417584635903097e+00,-2.495213483554314493e+00,1.840809305143968899e-01,2.680789792951712158e-01,-2.147061460313084424e+00,-8.830365671501816394e-02
9.146846068294206544e-02,-2.670272031075511254e-01,1.346911876416003739e-01,3.210816231900122664e-01,-2.190157856817172566e-01,9.169777607863917046e-01,-8.994700159017263164e-02,2.914211266467988004e+00,-2.473903886408938657e+00,2.426347301981359728e-01,1.667225508815048940e+00,-5.669306083016216746e-01,1.246260949824839592e+00
-1.049143556603730904e-01,-1.000867408631384015e-01,5.599467208681905422e-03,7.680997561866712564e-01,1.840541297042088964e-01,4.742052773715745295e-01,-3.889424080731633260e-01,7.365527110313863091e-01,1.663540582627626385e+00,8.777194668918895104e-01,2.897100517478305548e+00,-3.589103364548811292e-01,-9.114127326512582172e-01
8.853651546898090585e-02,2.336250104739825625e-02,5.104249480260157901e-01,-2.062107622007238461e-01,-3.249360783995788315e-01,-6.441429502432531873e-01,6.610397311499651707e-01,-1.592029169675510891e+00,8.350500943625620565e-01,2.808426994432204893e+00,-2.236311439420245240e+00,-1.082197340117718953e+00,2.691963875469214784e+00
1.656363421501718669e-01,-1.982101404503172626e-01,4.508491838687113118e-01,-6.208727225077044221e-01,1.060673731700603750e-02,3.637390998546436438e-01,6.943330805933801697e-01,2.499726740189684548e+00,-4.724291041875030572e-01,-2.668683789241314663e+00,2.501223443454818174e+00,-2.851636768078746442e+00,2.980402093073627690e+00
-3.262843246483367321e-01,3.821641207678714847e-01,-4.263035811835773348e-02,-1.225947893713699444e-01,-6.817587985215681767e-01,2.360386474192410766e-01,6.815139141513644194e-01,2.492815551939707497e+00,2.442475890259233395e+00,-2.529702904520323425e+00,-1.571957909022859701e+00,-1.076002113420536643e+00,5.886880561944831669e-01
2.943422690121781371e-01,-7.614259163304937239e-04,-1.496131667398393483e-01,4.703861022264778646e-01,-6.491411743052625249e-01,1.169895962603915429e-01,5.862304026750898567e-01,1.505291819738676651e+00,-2.547905995934425682e+00,-8.427418730036491112e-01,-9.739684166615907301e-01,-2.219175881326834077e+00,-2.991495243149199901e+00
-1.100610452804120926e-01,5.263725886534518367e-02,1.495892972690087142e-01,8.921196414360408333e-01,3.531265156201390254e-01,-2.608290611723655394e-01,-1.067352340042992398e-01,-9.648441918650672022e-01,-2.279662375155958376e+00,1.006323771940031975e+00,-2.111484263075730006e+00,2.780542512510435493e+00,1.288692753514255607e+00
8.150873399435856759e-02,3.252119100014098929e-02,3.219475096635507350e-01,7.262725741956828351e-02,5.203343229980099682e-01,8.083250193280250295e-01,2.656842805253307183e-01,-1.672205509843901483e+00,-7.141448267809167305e-01,1.163283945810060338e+00,2.247199892990117576e+00,1.336961875347312478e+00,7.249931716398134718e-01
1.634822253756320065e-01,-3.676883766170531698e-01,-3.513438608028873061e-02,-2.216742348668766238e-01,2.385630797445324747e-01,9.453215313008099807e-01,-1.775930849106469728e-02,-4.550638354273406350e-01,2.658214196038416688e+00,-2.806296033989964300e+00,-2.926337031840319902e+00,2.052546710019904630e+00,2.761825118058869322e+00
1.263306963908771285e-01,4.431948461743007162e-01,1.432743304780208504e-01,4.967984096639860292e-01,1.943433498544860569e-02,8.576039791522596101e-01,-1.316398941097214892e-01,-2.950414392242564521e+00,1.077166124363417410e+00,-3.940981034214763312e-02,9.821454872185948481e-01,-1.846065430943207408e+00,-1.969522201706185749e+00
2.211488271214596679e-01,-1.358669630795015792e-01,6.249503502478293004e-01,-4.279785388494529719e-01,7.555807814230846020e-01,4.910814865008655272e-01,6.907261863045965899e-02,-9.705696155314158524e-01,3.775108983811170660e-01,-1.421901807177406996e+00,-9.281061060672541885e-01,-2.494302225223401948e+00,-1.140961965939591760e+00
1.645572568077964537e-02,-1.819495039058620922e-01,4.791003192532422017e-01,4.778367250621817219e-01,7.646484239426082352e-01,-2.842611218928953187e-01,3.258534433209618886e-01,-9.349357052917550703e-02,9.413379109518160703e-01,2.973148659570150620e+00,1.070549264296212222e+00,2.962840346631323563e+00,2.348611389883009437e+00
5.330601310464080922e-02,-1.234682320431541719e-01,5.620325023659721309e-01,5.299540025028990353e-01,1.753870096597781314e-01,1.922299106534439417e-01,8.071157373784306754e-01,-4.228413693551149599e-01,-5.430128637710796013e-01,-3.411350170204663357e-03,6.602020406123303431e-01,1.979480049567214905e-01,2.454559423964315812e+00
2.619618356785888835e-01,2.157713098167922117e-01,-1.296409889459202436e-01,-2.582870297372177881e-01,-6.841929918883856709e-01,1.096304434579989801e-01,6.731633724346179903e-01,-2.192194721748728981e+00,2.877334343870942668e+00,-2.867707419917774114e+00,-1.674808854503549771e+00,-2.317452486287737923e+00,4.445558197738934680e-01
4.509685587719554078e-01,-1.187957506309614275e-01,1.880314599274860998e-01,9.452886994633600271e-01,-2.497457873998092659e-01,-2.070736980593233800e-01,3.430451741324033743e-02,-1.333386262130235922e+00,1.971982037967531021e+00,-2.874601055838206687e+00,-2.338043421488906759e-01,2.885843923097302088e+00,-1.505598354930095750e+00
2.358993339779806575e-02,3.478374418009577140e-01,-5.849123880669594017e-02,-2.755642743618155199e-01,7.697232574842205466e-01,3.055513692640021706e-01,-4.880868757959186399e-01,1.988923382782985527e-01,-2.477214077494406475e+00,-5.487925372766655485e-01,1.227621835774013626e+00,-1.594062719376657888e+00,-7.886861422897091245e-01
3.097125121823257055e-01,-1.651618602469288044e-01,-1.045061906600314172e-01,6.614871135255903090e-01,-4.806941417942989792e-01,4.614013722673115936e-01,3.442044659124394168e-01,1.998623721557628130e+00,-2.565207324408337097e+00,-5.976057477838709886e-01,2.003064768715717925e+00,8.836927867840866924e-01,-2.805044659529265516e-01
4.074673039998866764e-01,6.553464075174737780e-02,-1.170398117161810941e-01,-1.883825675631135010e-01,7.651556446229608177e-01,-1.333729459105014170e-01,6.010495029854908688e-01,-1.763511403074141892e+00,2.852428679262926536e+00,-2.921857554617966812e+00,-4.893460620068421640e-01,3.560535132049622575e-01,1.615411109286229774e+00
7.878651913736940682e-02,-1.716009749890880579e-02,1.952797432793453303e-01,6.111748682016657774e-01,-9.483470294765992958e-02,7.857611544781568647e-01,-7.146167410592972093e-03,2.024677614428018302e+00,-8.596556445577454575e-01,1.826106126204496860e+00,-4.396979471438706710e-01,2.373854961926507023e+00,1.482336454864003450e+00
-2.448996805073971189e-03,8.965816872699605700e-02,-1.273235746529660373e-01,-5.947134604221706589e-01,6.260940962388106268e-02,-7.881576497286348071e-02,7.976114574220830589e-01,-6.576761609847547874e-02,-2.069862041589413781e+00,2.890000176480542748e+00,-2.654673805360117544e+00,-2.565477776733680493e+00,3.458215886628721591e-01
-1.298930928970220000e-01,1.802510099033945157e-01,2.305527289971917304e-01,-3.618166935696825459e-01,-6.815462721655966005e-01,-2.459504041521971551e-01,5.865933496459477814e-01,2.492237914535289534e+00,1.771268678031745480e+00,1.990252286970829232e+00,8.588178596026407874e-02,2.712407300875348426e+00,-1.408595272767068307e+00
-4.618557774050077724e-02,-2.698621693801650512e-02,-3.032742395082929088e-01,-2.237078084259680379e-03,2.012900097232671881e-01,7.924801710415892986e-01,5.757191207291504353e-01,-2.094624319295363968e+00,-2.879068294588675414e+00,-1.591854298052687300e+00,-9.076872656040455567e-01,-2.931544073119245031e+00,2.003998379661947382e+00
6.124729672567518629e-02,-2.328945561228603633e-01,-2.411014438961712192e-01,4.858327018237273975e-02,7.980478378465216682e-01,-5.978536457662091408e-01,-5.770903404954239035e-02,2.841298041439912936e+00,-2.193491761775852034e+00,-2.421250999574795948e+00,-2.669465007390846800e+00,-1.201283921601623561e+00,-8.161882732815062269e-02
1.221593959467088680e-01,-2.182421386301082733e-01,2.415240094560055020e-02,7.446167579066126363e-01,4.981696537589083151e-01,4.425724303569330553e-01,3.876240196805168237e-02,-4.081881843498433859e-01,1.326684575405974620e+00,7.520882896190022038e-01,-1.289440001071823438e+00,-9.701214216854170402e-01,-2.875161630553459080e+00
-4.042574645893224350e-01,-1.795046190811406817e-01,-4.025018872289751193e-02,2.147844729876145220e-01,6.462066019042708165e-01,-4.040697441923933875e-01,6.107473288087825747e-01,1.224918832347846376e+00,1.594374865036729538e+00,-4.148457473526749872e-01,-1.840693046005676070e+00,-1.758469217968700926e+00,1.684617850666148442e+00
-4.686848644237180672e-02,3.508806560773670702e-01,1.517162763301782846e-01,-4.845311689700839697e-01,6.728506380354518646e-01,-4.974282198902819641e-01,-2.550818128533575146e-01,2.989253265224006917e+00,8.633347568664833105e-01,2.619665698524076269e-01,1.928424845227816320e-03,1.631900750936837952e+00,2.044539688335014205e+00
3.560727585626675684e-01,-3.179216061898003653e-01,3.297842926429822574e-01,7.269089120016667405e-01,-5.364639112722238146e-01,-3.746643819123989805e-01,-2.084142665012672091e-01,-8.305012288759434647e-01,1.535153983176667403e+00,-2.440087840664407981e+00,-1.061513894572637451e+00,-2.786078698441583512e+00,-2.212797735312041603e+00
-5.600875383283191594e-03,2.831507500017742263e-02,4.043691185401365740e-01,-5.011560746358868501e-01,2.210705525605046740e-01,3.033211838640926805e-01,7.797221678684199686e-01,-1.835734184176158079e+00,4.881199656449171087e-01,2.421516427710090014e+00,1.214336943973147953e+00,1.942857171292402541e+00,2.456352024846673032e+00
1.145208398829190566e-01,-6.196248170701634805e-02,2.131522532263851188e-01,9.438440957232954176e-01,1.337728557269224072e-01,2.793717483612883079e-01,-1.149546530441291486e-01,-9.637229911926601389e-01,1.898986826085971025e-01,1.391075817897857725e+00,-1.125220502938915956e+00,-6.181172301617987586e-01,-1.337173255440128550e+00
-2.172927068914929094e-01,-4.729337590317517770e-01,4.791890275330890070e-01,1.396437713897858701e-01,-5.197533224220496351e-01,6.708522435188684074e-01,5.102091417340340884e-01,4.195147222619155514e-01,7.467303255534156747e-01,-1.058665400639236198e+00,2.909827525416288196e+00,1.258141823888765387e-01,2.472267584243809324e+00
-1.671844402666047558e-01,1.752089233241152857e-02,1.253612127664916753e-01,-6.878237737956743869e-01,-2.152814480924360174e-01,-6.950252816126999134e-02,6.897258534286596632e-01,1.385870439568219759e+00,2.545655887521927951e+00,1.823058078896661272e+00,1.574595983120845588e+00,-1.613480515258788994e+00,2.393878326078828778e+00
-4.790195243254577462e-02,1.142398605855221155e-01,1.811743893859012744e-01,6.681592123873024702e-01,-7.076041864615845167e-02,-2.533908900591043678e-01,6.959520722650774927e-01,-1.506003390684007570e-01,-7.194557327325155072e-01,2.366251858026700461e+00,-2.530696816341730049e+00,1.730440879943685673e+00,-1.998942455071048840e-01
